Date,City,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-11-10 21:00:00+00:00,London,287.0,477.0,52.8,7.8,1.0,26.6,34.2,68.25667
2024-11-10 22:00:00+00:00,London,269.0,476.0,48.1,6.8,6.0,25.4,32.6,68.05333
2024-11-10 23:00:00+00:00,London,242.0,476.0,39.3,4.2,6.0,24.1,28.7,67.69
2024-11-11 00:00:00+00:00,London,224.0,475.0,31.4,3.0,9.0,22.6,28.6,67.07333
2024-11-11 01:00:00+00:00,London,223.0,471.0,26.3,3.5,13.0,22.0,27.6,66.53333
2024-11-11 02:00:00+00:00,London,204.0,466.0,22.1,3.7,26.0,21.1,26.1,65.90333
2024-11-11 03:00:00+00:00,London,186.0,463.0,15.0,2.9,35.0,14.7,20.2,65.22666
2024-11-11 04:00:00+00:00,London,169.0,463.0,11.3,2.5,43.0,8.9,14.6,64.363335
2024-11-11 05:00:00+00:00,London,160.0,464.0,9.9,2.5,44.0,6.4,12.1,63.353333
2024-11-11 06:00:00+00:00,London,162.0,466.0,15.8,3.3,43.0,8.4,11.4,62.27667
2024-11-11 07:00:00+00:00,London,176.0,471.0,27.3,4.7,29.0,11.2,14.3,61.11
2024-11-11 08:00:00+00:00,London,203.0,477.0,38.2,5.9,22.0,11.8,16.0,60.066673
2024-11-11 09:00:00+00:00,London,201.0,478.0,29.6,5.6,27.0,11.3,16.5,54.900017
2024-11-11 10:00:00+00:00,London,180.0,470.0,18.3,4.2,35.0,10.2,15.2,49.266663
2024-11-11 11:00:00+00:00,London,172.0,457.0,15.0,3.4,43.0,9.4,14.0,43.533333
2024-11-11 12:00:00+00:00,London,171.0,448.0,13.9,2.9,44.0,8.7,14.0,39.7
2024-11-11 13:00:00+00:00,London,171.0,445.0,13.6,2.9,46.0,8.5,13.7,37.675003
2024-11-11 14:00:00+00:00,London,176.0,445.0,15.4,3.1,47.0,8.1,13.1,35.908337
2024-11-11 15:00:00+00:00,London,187.0,447.0,18.8,3.2,44.0,7.8,13.3,34.475002
2024-11-11 16:00:00+00:00,London,200.0,454.0,28.7,3.6,39.0,9.0,14.9,33.108334
2024-11-11 17:00:00+00:00,London,214.0,463.0,40.7,4.9,27.0,10.9,15.7,31.841667
2024-11-11 18:00:00+00:00,London,233.0,469.0,44.5,5.2,20.0,12.8,16.4,30.641668
2024-11-11 19:00:00+00:00,London,227.0,469.0,40.6,5.8,21.0,14.8,18.6,29.449997
2024-11-11 20:00:00+00:00,London,213.0,467.0,34.5,6.2,29.0,15.3,18.6,28.45833
2024-11-11 21:00:00+00:00,London,198.0,463.0,27.4,5.6,36.0,14.5,17.7,27.499992
2024-11-11 22:00:00+00:00,London,191.0,458.0,25.6,5.1,38.0,13.1,17.8,26.491661
2024-11-11 23:00:00+00:00,London,186.0,451.0,21.9,4.0,39.0,12.1,17.7,25.466667
2024-11-12 00:00:00+00:00,London,181.0,446.0,17.4,2.4,44.0,9.3,17.3,24.466667
2024-11-12 01:00:00+00:00,London,181.0,444.0,12.7,2.4,43.0,9.6,17.3,23.35833
2024-11-12 02:00:00+00:00,London,181.0,445.0,10.7,2.4,46.0,9.7,17.2,22.325003
2024-11-12 03:00:00+00:00,London,178.0,445.0,9.5,2.4,47.0,9.8,16.9,21.375004
2024-11-12 04:00:00+00:00,London,172.0,445.0,8.2,2.2,49.0,9.9,16.6,20.966667
2024-11-12 05:00:00+00:00,London,167.0,446.0,7.8,2.0,51.0,9.5,16.3,21.05
2024-11-12 06:00:00+00:00,London,168.0,447.0,9.7,2.3,50.0,9.8,15.6,21.308334
2024-11-12 07:00:00+00:00,London,175.0,448.0,19.7,3.4,43.0,10.6,15.5,21.425003
2024-11-12 08:00:00+00:00,London,177.0,449.0,21.0,3.5,45.0,10.1,15.4,21.375004
2024-11-12 09:00:00+00:00,London,181.0,449.0,22.9,2.7,46.0,9.8,15.7,21.233337
2024-11-12 10:00:00+00:00,London,167.0,447.0,16.5,2.4,52.0,8.0,15.5,21.108337
2024-11-12 11:00:00+00:00,London,163.0,445.0,12.8,2.1,57.0,7.5,14.6,22.8
2024-11-12 12:00:00+00:00,London,159.0,443.0,10.5,1.9,61.0,6.9,13.4,24.400002
2024-11-12 13:00:00+00:00,London,158.0,443.0,10.3,1.8,61.0,6.7,11.6,24.400002
2024-11-12 14:00:00+00:00,London,163.0,443.0,11.5,1.8,60.0,6.9,12.5,24.0
2024-11-12 15:00:00+00:00,London,166.0,444.0,15.7,1.8,56.0,6.9,14.2,22.4
2024-11-12 16:00:00+00:00,London,172.0,446.0,18.4,1.8,52.0,7.0,14.3,20.8
2024-11-12 17:00:00+00:00,London,182.0,449.0,23.1,2.1,46.0,7.9,14.1,20.124998
2024-11-12 18:00:00+00:00,London,191.0,451.0,27.8,2.7,43.0,9.2,14.3,19.874998
2024-11-12 19:00:00+00:00,London,189.0,454.0,24.4,3.3,39.0,10.5,14.4,19.574999
2024-11-12 20:00:00+00:00,London,184.0,456.0,23.5,3.5,39.0,11.1,14.5,19.216665
2024-11-12 21:00:00+00:00,London,188.0,457.0,25.4,3.8,36.0,11.5,15.0,18.866665
2024-11-12 22:00:00+00:00,London,189.0,456.0,24.5,4.5,33.0,11.9,15.6,18.616665
2024-11-12 23:00:00+00:00,London,187.0,453.0,25.6,3.8,25.0,11.8,15.8,18.516665
2024-11-13 00:00:00+00:00,London,174.0,451.0,18.5,1.5,33.0,9.7,14.4,18.491667
2024-11-13 01:00:00+00:00,London,167.0,450.0,14.9,2.0,39.0,9.0,13.2,18.525
2024-11-13 02:00:00+00:00,London,167.0,450.0,13.2,1.9,41.0,8.2,12.8,18.475
2024-11-13 03:00:00+00:00,London,166.0,450.0,11.9,1.8,42.0,7.7,12.9,18.35
2024-11-13 04:00:00+00:00,London,164.0,450.0,10.9,1.4,43.0,7.0,11.8,18.175
2024-11-13 05:00:00+00:00,London,162.0,449.0,11.0,1.3,42.0,6.4,11.2,17.933332
2024-11-13 06:00:00+00:00,London,158.0,451.0,13.3,1.8,43.0,6.6,10.3,17.675
2024-11-13 07:00:00+00:00,London,172.0,457.0,25.7,2.9,35.0,6.9,11.8,17.408333
2024-11-13 08:00:00+00:00,London,188.0,465.0,35.3,4.2,26.0,7.6,13.7,17.65
2024-11-13 09:00:00+00:00,London,192.0,470.0,33.4,5.0,26.0,8.3,14.1,16.891666
2024-11-13 10:00:00+00:00,London,186.0,468.0,31.6,4.5,30.0,8.2,14.3,16.766666
2024-11-13 11:00:00+00:00,London,183.0,462.0,26.2,3.8,38.0,7.8,14.5,16.783333
2024-11-13 12:00:00+00:00,London,182.0,457.0,22.8,3.4,38.0,8.4,14.3,16.808334
2024-11-13 13:00:00+00:00,London,184.0,453.0,21.8,3.2,44.0,9.0,14.5,17.6
2024-11-13 14:00:00+00:00,London,188.0,450.0,25.4,3.6,40.0,8.9,16.4,17.125
2024-11-13 15:00:00+00:00,London,200.0,454.0,33.8,4.2,31.0,10.3,16.9,17.291666
2024-11-13 16:00:00+00:00,London,230.0,472.0,51.4,5.4,11.0,12.7,18.6,24.560001
2024-11-13 17:00:00+00:00,London,255.0,497.0,63.4,6.2,2.0,14.5,21.7,29.36
2024-11-13 18:00:00+00:00,London,272.0,513.0,71.8,6.7,0.0,16.9,23.8,32.72
2024-11-13 19:00:00+00:00,London,298.0,511.0,69.8,7.8,0.0,18.7,26.0,31.920002
2024-11-13 20:00:00+00:00,London,292.0,499.0,66.5,7.6,0.0,19.0,24.3,30.599998
2024-11-13 21:00:00+00:00,London,280.0,489.0,60.0,7.3,0.0,21.0,24.5,28.0
2024-11-13 22:00:00+00:00,London,268.0,484.0,54.8,7.1,1.0,20.8,24.0,25.92
2024-11-13 23:00:00+00:00,London,260.0,479.0,48.3,6.7,2.0,21.1,24.2,23.32
2024-11-14 00:00:00+00:00,London,232.0,476.0,43.6,3.9,6.0,23.6,26.3,22.89167
2024-11-14 01:00:00+00:00,London,213.0,473.0,44.1,2.9,7.0,22.5,26.2,24.050003
2024-11-14 02:00:00+00:00,London,202.0,472.0,38.9,2.6,9.0,20.9,23.6,25.175001
2024-11-14 03:00:00+00:00,London,197.0,471.0,35.1,1.9,15.0,17.3,19.4,26.233332
2024-11-14 04:00:00+00:00,London,185.0,471.0,30.2,2.1,20.0,15.2,18.4,27.033333
2024-11-14 05:00:00+00:00,London,181.0,471.0,26.8,2.4,21.0,17.8,21.0,27.716667
2024-11-14 06:00:00+00:00,London,185.0,473.0,29.1,3.1,14.0,18.7,22.2,28.666666
2024-11-14 07:00:00+00:00,London,189.0,479.0,34.4,3.7,8.0,17.7,21.4,29.675003
2024-11-14 08:00:00+00:00,London,191.0,487.0,38.6,3.5,7.0,15.2,18.9,30.575005
2024-11-14 09:00:00+00:00,London,176.0,488.0,34.0,2.6,19.0,9.8,13.0,31.208336
2024-11-14 10:00:00+00:00,London,156.0,476.0,21.3,2.0,42.0,7.0,12.7,31.333336
2024-11-14 11:00:00+00:00,London,150.0,457.0,16.5,1.7,51.0,6.3,10.5,31.233334
2024-11-14 12:00:00+00:00,London,151.0,444.0,14.6,1.4,57.0,5.5,9.7,31.108337
2024-11-14 13:00:00+00:00,London,154.0,441.0,15.0,1.5,59.0,5.5,10.7,30.866669
2024-11-14 14:00:00+00:00,London,159.0,444.0,19.7,1.8,56.0,5.9,11.3,30.575005
2024-11-14 15:00:00+00:00,London,166.0,449.0,25.2,2.0,51.0,6.1,12.5,30.325003
2024-11-14 16:00:00+00:00,London,178.0,456.0,41.9,3.1,36.0,7.4,14.4,29.974998
2024-11-14 17:00:00+00:00,London,197.0,466.0,52.2,3.5,26.0,9.3,17.3,29.533333
2024-11-14 18:00:00+00:00,London,220.0,473.0,62.0,4.3,15.0,10.9,19.5,29.099997
2024-11-14 19:00:00+00:00,London,219.0,475.0,62.3,5.2,13.0,12.2,21.2,28.92
2024-11-14 20:00:00+00:00,London,206.0,475.0,55.9,6.0,5.0,14.1,22.3,28.058329
2024-11-14 21:00:00+00:00,London,212.0,474.0,53.7,5.6,5.0,14.1,21.8,27.649998
2024-11-14 22:00:00+00:00,London,214.0,471.0,51.4,5.8,7.0,14.1,21.8,27.075
2024-11-14 23:00:00+00:00,London,217.0,466.0,48.9,5.2,6.0,14.6,22.7,26.516668
2024-11-15 00:00:00+00:00,London,198.0,466.0,44.7,4.1,8.0,14.4,23.9,25.975
2024-11-15 01:00:00+00:00,London,193.0,471.0,43.4,4.8,12.0,14.4,23.8,25.208336
2024-11-15 02:00:00+00:00,London,196.0,480.0,39.8,4.6,11.0,14.5,23.4,24.533333
2024-11-15 03:00:00+00:00,London,198.0,493.0,36.8,4.7,9.0,14.7,22.7,24.0
2024-11-15 04:00:00+00:00,London,200.0,513.0,35.9,5.1,6.0,15.7,23.5,23.783337
2024-11-15 05:00:00+00:00,London,204.0,538.0,37.1,5.6,5.0,16.3,24.8,23.825
2024-11-15 06:00:00+00:00,London,215.0,559.0,41.8,7.2,4.0,17.5,24.3,23.700005
2024-11-15 07:00:00+00:00,London,249.0,581.0,59.6,12.8,1.0,20.1,29.8,27.84
2024-11-15 08:00:00+00:00,London,341.0,600.0,71.6,16.2,1.0,25.7,36.9,32.64
2024-11-15 09:00:00+00:00,London,452.0,598.0,76.9,17.5,2.0,31.8,43.7,34.760002
2024-11-15 10:00:00+00:00,London,381.0,556.0,68.3,13.5,4.0,24.9,34.6,31.32
2024-11-15 11:00:00+00:00,London,314.0,494.0,65.6,12.4,11.0,21.9,32.1,30.24
2024-11-15 12:00:00+00:00,London,256.0,449.0,58.0,9.7,22.0,18.7,27.3,29.3
2024-11-15 13:00:00+00:00,London,209.0,437.0,51.4,5.5,30.0,13.9,22.4,30.4
2024-11-15 14:00:00+00:00,London,198.0,443.0,47.6,4.8,37.0,11.8,18.5,31.099998
2024-11-15 15:00:00+00:00,London,210.0,457.0,51.8,5.4,28.0,12.8,19.0,31.591665
2024-11-15 16:00:00+00:00,London,222.0,484.0,70.1,6.1,12.0,14.8,20.9,32.149998
2024-11-15 17:00:00+00:00,London,265.0,520.0,79.9,7.1,1.0,17.1,25.2,35.960003
2024-11-15 18:00:00+00:00,London,296.0,543.0,85.6,7.7,0.0,18.7,28.8,38.239998
2024-11-15 19:00:00+00:00,London,327.0,542.0,86.8,8.3,0.0,21.1,29.0,38.72
2024-11-15 20:00:00+00:00,London,312.0,529.0,81.5,9.0,0.0,23.0,28.2,36.6
2024-11-15 21:00:00+00:00,London,293.0,516.0,74.9,8.4,1.0,23.0,27.5,35.55
2024-11-15 22:00:00+00:00,London,288.0,506.0,69.3,6.9,1.0,20.4,28.0,36.291668
2024-11-15 23:00:00+00:00,London,268.0,497.0,64.2,5.9,1.0,21.1,28.9,36.81666
2024-11-16 00:00:00+00:00,London,244.0,488.0,57.3,4.2,2.0,22.4,29.3,37.358334
2024-11-16 01:00:00+00:00,London,226.0,480.0,49.6,2.9,6.0,22.8,28.8,38.024998
2024-11-16 02:00:00+00:00,London,206.0,473.0,40.0,2.2,17.0,21.2,26.6,38.725
2024-11-16 03:00:00+00:00,London,192.0,468.0,32.8,2.1,27.0,19.6,25.1,39.283333
2024-11-16 04:00:00+00:00,London,189.0,466.0,27.9,2.2,31.0,19.1,24.1,39.69167
2024-11-16 05:00:00+00:00,London,186.0,466.0,24.4,2.3,33.0,19.6,23.1,39.975002
2024-11-16 06:00:00+00:00,London,183.0,468.0,24.7,2.5,34.0,19.6,22.3,40.5
2024-11-16 07:00:00+00:00,London,196.0,476.0,31.0,3.3,30.0,19.5,21.8,40.850006
2024-11-16 08:00:00+00:00,London,212.0,486.0,35.3,4.0,26.0,19.6,21.9,40.750008
2024-11-16 09:00:00+00:00,London,204.0,490.0,35.6,3.7,25.0,17.8,21.8,39.866673
2024-11-16 10:00:00+00:00,London,194.0,482.0,36.1,3.4,26.0,14.3,19.4,38.7
2024-11-16 11:00:00+00:00,London,192.0,468.0,34.5,3.0,30.0,11.8,16.0,37.81667
2024-11-16 12:00:00+00:00,London,178.0,458.0,31.9,2.6,33.0,10.0,13.8,36.975002
2024-11-16 13:00:00+00:00,London,169.0,455.0,30.7,2.2,34.0,8.8,12.9,36.25
2024-11-16 14:00:00+00:00,London,166.0,455.0,29.3,2.2,35.0,8.5,12.4,35.824997
2024-11-16 15:00:00+00:00,London,167.0,456.0,29.3,2.3,31.0,8.7,12.6,35.55
2024-11-16 16:00:00+00:00,London,170.0,456.0,30.9,2.2,25.0,8.7,12.5,35.208332
2024-11-16 17:00:00+00:00,London,175.0,457.0,33.2,2.5,19.0,9.3,12.2,34.7
2024-11-16 18:00:00+00:00,London,177.0,457.0,32.3,2.4,21.0,9.4,12.3,34.05
2024-11-16 19:00:00+00:00,London,171.0,457.0,32.2,2.0,21.0,8.8,11.4,33.274998
2024-11-16 20:00:00+00:00,London,165.0,457.0,29.9,2.2,26.0,7.9,9.5,32.249996
2024-11-16 21:00:00+00:00,London,159.0,457.0,25.5,2.3,41.0,7.3,8.9,30.991665
2024-11-16 22:00:00+00:00,London,160.0,457.0,23.0,2.4,51.0,6.6,10.0,29.683327
2024-11-16 23:00:00+00:00,London,161.0,456.0,18.4,1.8,57.0,6.6,10.2,28.533333
2024-11-17 00:00:00+00:00,London,157.0,455.0,16.7,1.2,60.0,7.0,11.1,27.324999
2024-11-17 01:00:00+00:00,London,154.0,453.0,12.4,1.4,60.0,6.6,10.9,26.041664
2024-11-17 02:00:00+00:00,London,149.0,450.0,9.5,1.2,62.0,5.9,10.0,24.8
2024-11-17 03:00:00+00:00,London,148.0,449.0,8.3,1.0,61.0,5.2,9.8,24.400002
2024-11-17 04:00:00+00:00,London,146.0,449.0,7.0,1.0,61.0,5.1,9.5,24.400002
2024-11-17 05:00:00+00:00,London,145.0,451.0,5.8,0.9,60.0,4.7,8.9,24.0
2024-11-17 06:00:00+00:00,London,145.0,453.0,8.0,1.2,60.0,4.7,8.7,24.0
2024-11-17 07:00:00+00:00,London,149.0,456.0,10.8,1.6,57.0,4.9,9.0,22.8
2024-11-17 08:00:00+00:00,London,160.0,460.0,13.3,1.9,56.0,5.0,9.2,22.4
2024-11-17 09:00:00+00:00,London,163.0,461.0,14.4,2.0,56.0,5.1,9.0,22.4
2024-11-17 10:00:00+00:00,London,159.0,456.0,13.0,1.8,56.0,4.4,8.8,22.4
2024-11-17 11:00:00+00:00,London,157.0,449.0,11.8,1.5,61.0,4.2,7.8,24.400002
2024-11-17 12:00:00+00:00,London,155.0,444.0,10.0,1.3,63.0,3.9,7.2,25.2
2024-11-17 13:00:00+00:00,London,155.0,444.0,10.6,1.1,63.0,3.6,7.0,25.2
2024-11-17 14:00:00+00:00,London,157.0,446.0,14.0,1.1,61.0,3.7,6.8,24.400002
2024-11-17 15:00:00+00:00,London,164.0,449.0,20.1,1.5,57.0,4.3,6.9,22.8
2024-11-17 16:00:00+00:00,London,171.0,451.0,23.7,1.8,52.0,4.7,7.2,20.8
2024-11-17 17:00:00+00:00,London,179.0,453.0,27.5,2.1,47.0,5.3,7.2,18.8
2024-11-17 18:00:00+00:00,London,185.0,455.0,31.2,2.3,48.0,5.8,7.8,19.199999
2024-11-17 19:00:00+00:00,London,180.0,457.0,29.5,2.0,49.0,5.5,6.8,19.6
2024-11-17 20:00:00+00:00,London,174.0,459.0,27.0,2.0,45.0,5.6,6.8,18.0
2024-11-17 21:00:00+00:00,London,177.0,459.0,28.0,2.0,42.0,6.2,7.3,16.8
2024-11-17 22:00:00+00:00,London,180.0,455.0,26.3,2.0,40.0,6.7,7.8,16.0
2024-11-17 23:00:00+00:00,London,180.0,449.0,24.8,1.9,39.0,6.8,7.9,15.599999
2024-11-18 00:00:00+00:00,London,168.0,447.0,19.5,2.0,50.0,5.7,6.3,20.0
2024-11-18 01:00:00+00:00,London,164.0,452.0,16.7,1.7,49.0,5.8,7.6,19.6
2024-11-18 02:00:00+00:00,London,160.0,460.0,15.4,1.9,48.0,7.3,9.3,19.199999
2024-11-18 03:00:00+00:00,London,158.0,468.0,15.2,1.9,45.0,7.9,10.0,18.0
2024-11-18 04:00:00+00:00,London,157.0,472.0,15.5,2.0,42.0,8.3,10.4,16.8
2024-11-18 05:00:00+00:00,London,157.0,475.0,17.2,2.0,40.0,8.3,9.9,16.0
2024-11-18 06:00:00+00:00,London,161.0,482.0,22.7,3.0,33.0,8.5,9.8,13.200001
2024-11-18 07:00:00+00:00,London,182.0,502.0,44.3,4.5,16.0,10.3,12.4,21.72
2024-11-18 08:00:00+00:00,London,211.0,527.0,55.8,5.1,11.0,11.0,13.8,26.32
2024-11-18 09:00:00+00:00,London,196.0,537.0,49.2,5.1,21.0,11.9,13.9,23.68
2024-11-18 10:00:00+00:00,London,186.0,517.0,39.4,4.1,32.0,9.8,12.5,19.7
2024-11-18 11:00:00+00:00,London,187.0,482.0,36.4,4.3,31.0,10.4,12.5,18.2
2024-11-18 12:00:00+00:00,London,188.0,458.0,33.7,4.1,30.0,10.5,12.6,16.85
2024-11-18 13:00:00+00:00,London,195.0,456.0,36.6,4.2,27.0,10.1,12.3,18.3
2024-11-18 14:00:00+00:00,London,207.0,464.0,44.6,4.7,20.0,11.3,13.8,21.84
2024-11-18 15:00:00+00:00,London,226.0,472.0,52.2,5.5,11.0,12.9,16.8,24.88
2024-11-18 16:00:00+00:00,London,250.0,478.0,60.1,5.6,3.0,13.7,18.1,28.039999
2024-11-18 17:00:00+00:00,London,261.0,484.0,62.4,4.4,2.0,14.2,18.0,28.960001
2024-11-18 18:00:00+00:00,London,256.0,485.0,59.8,4.2,4.0,13.1,15.6,27.92
2024-11-18 19:00:00+00:00,London,247.0,478.0,54.5,3.6,6.0,11.0,12.9,25.8
2024-11-18 20:00:00+00:00,London,216.0,467.0,52.3,3.3,7.0,9.0,10.4,24.920002
2024-11-18 21:00:00+00:00,London,197.0,458.0,42.5,2.8,22.0,7.7,8.5,21.0
2024-11-18 22:00:00+00:00,London,179.0,455.0,34.8,2.3,29.0,6.3,6.9,19.35
2024-11-18 23:00:00+00:00,London,173.0,453.0,29.0,1.9,33.0,5.3,5.8,19.316668
2024-11-19 00:00:00+00:00,London,163.0,452.0,25.7,1.4,30.0,4.3,5.0,19.191668
2024-11-19 01:00:00+00:00,London,150.0,449.0,20.9,1.1,51.0,3.7,4.1,20.4
2024-11-19 02:00:00+00:00,London,135.0,445.0,10.2,0.8,54.0,2.7,3.2,21.6
2024-11-19 03:00:00+00:00,London,140.0,443.0,9.3,0.8,53.0,2.8,3.0,21.199999
2024-11-19 04:00:00+00:00,London,156.0,443.0,12.0,0.8,40.0,3.0,3.1,18.09167
2024-11-19 05:00:00+00:00,London,152.0,445.0,9.4,0.9,45.0,3.1,3.3,18.0
2024-11-19 06:00:00+00:00,London,157.0,447.0,14.3,1.4,43.0,3.3,3.7,17.216667
2024-11-19 07:00:00+00:00,London,167.0,450.0,25.7,1.9,41.0,3.4,4.5,16.783335
2024-11-19 08:00:00+00:00,London,174.0,454.0,27.9,2.0,40.0,3.2,4.2,16.208334
2024-11-19 09:00:00+00:00,London,172.0,457.0,25.5,1.9,45.0,2.7,3.6,18.0
2024-11-19 10:00:00+00:00,London,170.0,457.0,21.0,2.0,50.0,2.7,3.8,20.0
2024-11-19 11:00:00+00:00,London,169.0,455.0,18.6,1.8,52.0,2.9,4.3,20.8
2024-11-19 12:00:00+00:00,London,169.0,454.0,18.6,1.6,52.0,3.0,4.8,20.8
2024-11-19 13:00:00+00:00,London,168.0,453.0,18.8,1.5,52.0,3.3,5.7,20.8
2024-11-19 14:00:00+00:00,London,172.0,453.0,19.5,1.6,51.0,3.8,5.8,20.4
2024-11-19 15:00:00+00:00,London,173.0,453.0,26.6,1.9,49.0,4.7,7.3,19.6
2024-11-19 16:00:00+00:00,London,176.0,455.0,34.2,2.9,40.0,6.0,8.8,17.1
2024-11-19 17:00:00+00:00,London,184.0,457.0,45.8,2.5,38.0,5.7,11.3,22.32
2024-11-19 18:00:00+00:00,London,199.0,459.0,49.8,3.3,26.0,7.0,10.8,23.92
2024-11-19 19:00:00+00:00,London,203.0,459.0,45.5,4.9,27.0,9.5,11.0,22.2
2024-11-19 20:00:00+00:00,London,199.0,458.0,39.6,4.2,22.0,8.8,11.1,19.8
2024-11-19 21:00:00+00:00,London,199.0,456.0,38.8,4.8,20.0,9.0,11.9,19.4
2024-11-19 22:00:00+00:00,London,196.0,454.0,36.9,4.7,15.0,9.4,12.2,18.45
2024-11-19 23:00:00+00:00,London,198.0,451.0,34.3,4.2,19.0,9.4,12.4,17.15
2024-11-20 00:00:00+00:00,London,193.0,449.0,27.5,3.0,35.0,9.2,11.7,14.0
2024-11-20 01:00:00+00:00,London,181.0,447.0,21.8,2.2,48.0,8.1,10.7,19.199999
2024-11-20 02:00:00+00:00,London,172.0,446.0,16.4,2.0,47.0,7.3,10.6,18.8
2024-11-20 03:00:00+00:00,London,167.0,446.0,12.5,1.7,54.0,6.5,7.9,21.6
2024-11-20 04:00:00+00:00,London,166.0,448.0,11.2,1.6,54.0,6.6,7.6,21.6
2024-11-20 05:00:00+00:00,London,167.0,451.0,12.8,2.0,50.0,6.5,8.4,20.0
2024-11-20 06:00:00+00:00,London,165.0,455.0,17.5,2.7,50.0,7.5,10.0,20.0
2024-11-20 07:00:00+00:00,London,172.0,460.0,30.3,3.0,40.0,7.1,10.1,16.0
2024-11-20 08:00:00+00:00,London,184.0,465.0,39.0,3.4,34.0,7.1,9.1,19.5
2024-11-20 09:00:00+00:00,London,187.0,467.0,35.8,3.1,28.0,6.7,8.8,17.9
2024-11-20 10:00:00+00:00,London,177.0,462.0,24.7,2.6,45.0,6.3,9.1,18.0
2024-11-20 11:00:00+00:00,London,172.0,453.0,19.7,2.3,48.0,5.3,8.0,19.199999
2024-11-20 12:00:00+00:00,London,169.0,447.0,15.4,1.9,48.0,4.5,7.7,19.199999
2024-11-20 13:00:00+00:00,London,167.0,445.0,12.5,1.6,57.0,4.5,6.4,22.8
2024-11-20 14:00:00+00:00,London,168.0,446.0,14.1,1.7,58.0,4.3,6.6,23.199999
2024-11-20 15:00:00+00:00,London,172.0,447.0,16.8,1.8,55.0,4.2,7.2,22.0
2024-11-20 16:00:00+00:00,London,180.0,450.0,29.6,2.1,44.0,5.6,8.4,17.6
2024-11-20 17:00:00+00:00,London,196.0,453.0,40.3,2.9,33.0,6.9,9.9,20.12
2024-11-20 18:00:00+00:00,London,210.0,457.0,48.6,4.0,23.0,8.4,11.5,23.439999
2024-11-20 19:00:00+00:00,London,199.0,461.0,48.8,4.6,21.0,9.2,12.6,23.52
2024-11-20 20:00:00+00:00,London,199.0,464.0,52.2,4.6,20.0,9.4,13.8,24.88
2024-11-20 21:00:00+00:00,London,198.0,467.0,50.1,4.5,19.0,9.9,13.6,24.039997
2024-11-20 22:00:00+00:00,London,199.0,469.0,43.8,4.7,18.0,9.9,14.6,21.52
2024-11-20 23:00:00+00:00,London,210.0,470.0,41.7,4.4,20.0,10.5,14.8,20.68
2024-11-21 00:00:00+00:00,London,203.0,469.0,33.7,3.2,28.0,10.5,13.4,16.85
2024-11-21 01:00:00+00:00,London,197.0,465.0,31.8,2.8,25.0,10.5,12.9,15.9
2024-11-21 02:00:00+00:00,London,193.0,460.0,29.0,3.0,25.0,10.5,15.4,14.599999
2024-11-21 03:00:00+00:00,London,192.0,459.0,28.4,2.9,23.0,11.1,15.9,14.866666
2024-11-21 04:00:00+00:00,London,191.0,463.0,28.2,3.5,20.0,11.5,16.3,15.25
2024-11-21 05:00:00+00:00,London,190.0,470.0,37.6,4.2,13.0,11.6,17.0,18.8
2024-11-21 06:00:00+00:00,London,193.0,486.0,38.8,6.3,9.0,12.2,18.6,19.4
2024-11-21 07:00:00+00:00,London,225.0,520.0,59.6,8.2,1.0,14.7,20.3,27.84
2024-11-21 08:00:00+00:00,London,270.0,563.0,78.5,13.4,1.0,16.5,24.8,35.4
2024-11-21 09:00:00+00:00,London,312.0,586.0,73.7,14.5,2.0,20.0,28.9,33.48
2024-11-21 10:00:00+00:00,London,296.0,572.0,73.3,13.9,5.0,15.6,27.0,33.320004
2024-11-21 11:00:00+00:00,London,285.0,540.0,64.8,11.1,12.0,13.3,23.7,29.920002
2024-11-21 12:00:00+00:00,London,250.0,514.0,53.1,9.1,24.0,11.9,20.5,25.24
2024-11-21 13:00:00+00:00,London,221.0,506.0,42.5,5.6,35.0,10.4,19.3,21.058332
2024-11-21 14:00:00+00:00,London,196.0,504.0,34.7,5.1,41.0,9.1,14.9,21.550003
2024-11-21 15:00:00+00:00,London,184.0,503.0,34.1,4.3,36.0,7.6,12.2,21.949999
2024-11-21 16:00:00+00:00,London,206.0,500.0,52.6,5.2,17.0,8.8,13.4,25.039999
2024-11-21 17:00:00+00:00,London,226.0,498.0,67.0,5.9,4.0,11.1,18.3,30.8
2024-11-21 18:00:00+00:00,London,246.0,493.0,66.9,5.4,8.0,13.0,17.1,30.760002
2024-11-21 19:00:00+00:00,London,232.0,485.0,58.1,5.7,11.0,13.9,18.1,27.24
2024-11-21 20:00:00+00:00,London,212.0,475.0,51.3,5.1,16.0,11.3,13.9,24.519999
2024-11-21 21:00:00+00:00,London,198.0,466.0,43.1,4.2,24.0,11.1,14.4,23.783333
2024-11-21 22:00:00+00:00,London,192.0,459.0,33.0,4.0,32.0,10.0,12.4,23.883333
2024-11-21 23:00:00+00:00,London,181.0,452.0,23.9,3.0,43.0,7.9,9.0,23.891668
2024-11-22 00:00:00+00:00,London,169.0,447.0,17.8,1.9,53.0,6.0,7.4,23.675001
2024-11-22 01:00:00+00:00,London,161.0,444.0,11.0,1.4,59.0,4.4,7.0,23.600002
2024-11-22 02:00:00+00:00,London,157.0,443.0,8.3,1.2,63.0,3.8,6.6,25.2
